model_id,canonical_family_id,derived_id,variant_id,generation_id,prompt_hash,prompt_text_or_path,parsed_answer,canonical_answer,correct,correct_answer_logprob,entropy,monitor_score,source_experiment_ids
qwen2p5_7b_instruct,CM_A_STD_015,,1,qwen2p5_7b_instruct:CM_A_STD_015:1:qwen_primary_20260616T091228Z,bacc7c30156b306819effb0db70f7b3a23f1981a103e0a85edfa29afc15a0830,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.4 N,0.4495 N,,-28.453125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_015,,2,qwen2p5_7b_instruct:CM_A_STD_015:2:qwen_primary_20260616T091228Z,fa57804fc4536b90d081d7945f9e733aee80d1b5daa933ee59fc1445ed43824f,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,4000.0 N,0.4495 N,,-28.875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_015,,3,qwen2p5_7b_instruct:CM_A_STD_015:3:qwen_primary_20260616T091228Z,3b7f7ea300ab40814f248034d2ee20bb729686b0fa066655df8f6caecc24bfe7,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,4000.0 N,0.4495 N,,-29.09375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_016,,0,qwen2p5_7b_instruct:CM_A_STD_016:0:qwen_primary_20260616T091228Z,57807734c4fc47512b5d542d910eadd9c8946e513751153696d4c52ec451ac40,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,19980000.0 N/C,143840 N/C,,-46.25,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_016,,1,qwen2p5_7b_instruct:CM_A_STD_016:1:qwen_primary_20260616T091228Z,c88b3bdb6d93ef80b9e30d9ce1aaeac083ab88cc0558baff5ecbc1bc40f83de0,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,19980000.0 N/C,143840 N/C,,-47.03125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_016,,2,qwen2p5_7b_instruct:CM_A_STD_016:2:qwen_primary_20260616T091228Z,49dacd0e608d5d04859e7044460da3e0700f47d48e342652caf65edd548d015b,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,19980000.0 N/C,143840 N/C,,-46.96875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_016,,3,qwen2p5_7b_instruct:CM_A_STD_016:3:qwen_primary_20260616T091228Z,67346ece6381be2d9503ab61fe3c218935f20b5a981a64b0a90238d95a899522,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,17980000.0 N/C,143840 N/C,,-46.6875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_017,,0,qwen2p5_7b_instruct:CM_A_STD_017:0:qwen_primary_20260616T091228Z,6fd48a0082ae0aecf597c36b1abc01a705550759ab22bb67f20afc8a21a28422,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860.0 J,41860 J,,-26.34375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_017,,1,qwen2p5_7b_instruct:CM_A_STD_017:1:qwen_primary_20260616T091228Z,9e1e2a7b2c69d2a57fffcfac95b8c0ae8797fddf18be4cb8c13811cab2c43ed2,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860.0 J,41860 J,,-24.125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_017,,2,qwen2p5_7b_instruct:CM_A_STD_017:2:qwen_primary_20260616T091228Z,3ac2b9005171f70ee48a532cde92548c62c3fefdee21fe055ce95c46f730e95d,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860.0 J,41860 J,,-25.203125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_017,,3,qwen2p5_7b_instruct:CM_A_STD_017:3:qwen_primary_20260616T091228Z,0367ff3acf9dc276c7ee8d25419a3a9bf71cf5fde922fe4437cba1143bbbdf34,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,41860.0 J,41860 J,,-27.140625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_018,,0,qwen2p5_7b_instruct:CM_A_STD_018:0:qwen_primary_20260616T091228Z,0108c4f51bb35c0dd5aef4eb151ea90831c1ce0fed1cb38006f425540fd59227,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,9976.24 Pa,99768 Pa,,-46.59375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_018,,1,qwen2p5_7b_instruct:CM_A_STD_018:1:qwen_primary_20260616T091228Z,c4c41a235070788103ffe1083a40db2a90def5afd1b52fde3d0d8fc835fdf6b3,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,9976.24 Pa,99768 Pa,,-47.0625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_018,,2,qwen2p5_7b_instruct:CM_A_STD_018:2:qwen_primary_20260616T091228Z,decc95714c1b3a7c7bacd30c79ddfccd40424f8b317b5401c23176fa66eae76e,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,9976.24 Pa,99768 Pa,,-46.28125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_018,,3,qwen2p5_7b_instruct:CM_A_STD_018:3:qwen_primary_20260616T091228Z,d0dfa17619c6f7ca38cf4185f5432dc8288deb303144896ea93016bdf1b6932c,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,,99768 Pa,,-46.15625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_019,,0,qwen2p5_7b_instruct:CM_A_STD_019:0:qwen_primary_20260616T091228Z,1fe50cd2ef47609f78ed0b84bf2dddf04c22af20800c4775cdc12fdf956758af,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.1 m,0.01 m,,-29.9375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_019,,1,qwen2p5_7b_instruct:CM_A_STD_019:1:qwen_primary_20260616T091228Z,c9d6b1e39fb365e585980f010ecaa15b569b931a4dc36e484cd472a604f7916c,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.1 m,0.01 m,,-30.9375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_019,,2,qwen2p5_7b_instruct:CM_A_STD_019:2:qwen_primary_20260616T091228Z,5d18861bc99d6eef79c040924505955cbaf15e57ce8cb416eb87deccba20b54c,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,,0.01 m,,-32.0625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_019,,3,qwen2p5_7b_instruct:CM_A_STD_019:3:qwen_primary_20260616T091228Z,41f61a5cfa1f9438ef907e9831c97fdf7969dda0490572b7e00d2f25b9d8207d,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,0.1 m,0.01 m,,-33.09375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_020,,0,qwen2p5_7b_instruct:CM_A_STD_020:0:qwen_primary_20260616T091228Z,5c90f90fb744ddafc2c28e607f8b64f6c22920e3d0a140969bd1ca1d7f423801,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2000 J,2000 J,,-30.953125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_020,,1,qwen2p5_7b_instruct:CM_A_STD_020:1:qwen_primary_20260616T091228Z,125dc81494a98b1bfa3ea2e00ae24cf42051567e718544cd148b104d6aa4da0f,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2000 J,2000 J,,-30.515625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_020,,2,qwen2p5_7b_instruct:CM_A_STD_020:2:qwen_primary_20260616T091228Z,9bf9193e7a544ea2deab1c1d4740e4f0723f9a73321fe7ab2b5b5c25019f2449,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2000 J,2000 J,,-30.84375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_A_STD_020,,3,qwen2p5_7b_instruct:CM_A_STD_020:3:qwen_primary_20260616T091228Z,fda98f6a43b2c9a21605149cc7360f14e7c9b1ac6c0152c82ff6ebd285195954,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2000 J,2000 J,,-30.796875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_001,,0,qwen2p5_7b_instruct:CM_B_001:0:qwen_primary_20260616T091228Z,3be57340e473ac83b9fe7876b1c9efc3bb7f9ea0e3f850d4fe862463634c9ae6,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,5.0 m/s^2,5.0 m/s^2,,-29.265625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_001,,1,qwen2p5_7b_instruct:CM_B_001:1:qwen_primary_20260616T091228Z,309fc2be964f287fe160e877add1da00930138a1357383e7a922d8b23e3db71b,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,5.0 m/s^2,5.0 m/s^2,,-30.84375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_001,,2,qwen2p5_7b_instruct:CM_B_001:2:qwen_primary_20260616T091228Z,1964d0e0bfc0b16a0d5d74aeac06edc2f01441c0724d9c3da9a61f38c4b71bd4,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,5.0 m/s^2,5.0 m/s^2,,-28.796875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_001,,3,qwen2p5_7b_instruct:CM_B_001:3:qwen_primary_20260616T091228Z,bfae69ede923d1df6b4d572b7b55d2f5e6e36033709d3f63e465c9787d523951,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,5.0 m/s^2,5.0 m/s^2,,-31.265625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_002,,0,qwen2p5_7b_instruct:CM_B_002:0:qwen_primary_20260616T091228Z,1606a15e49c9941850a5e6a86e1c0fea2ac96a5d6fae018ed2db2ebe832aa567,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10.0 m/s,10.0 m/s,,-30.890625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_002,,1,qwen2p5_7b_instruct:CM_B_002:1:qwen_primary_20260616T091228Z,4aceb0993d6b727b9c2a93b50c3387d822b5c9a56b50010b4a4d5e1288fddb3e,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10.0 m/s,10.0 m/s,,-29.609375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_002,,2,qwen2p5_7b_instruct:CM_B_002:2:qwen_primary_20260616T091228Z,fdfc39353e221ab71a4cdc364c5c0dbaf9bce1a16aa5b4d266a3e72e52ea89cd,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10.0 m/s,10.0 m/s,,-30.34375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_002,,3,qwen2p5_7b_instruct:CM_B_002:3:qwen_primary_20260616T091228Z,05d375feea95d0f1c31969a1c0eb984cd5010d5947bedacd6a8b810f56b4ca28,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10.0 m/s,10.0 m/s,,-29.8125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_003,,0,qwen2p5_7b_instruct:CM_B_003:0:qwen_primary_20260616T091228Z,9641d2418b13b7c22c8d8c3d1f1d221fe5045e55eb65b69f5c270c51ad55da9d,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,,50.0 J,,-32.0,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_003,,1,qwen2p5_7b_instruct:CM_B_003:1:qwen_primary_20260616T091228Z,82e7135479f05b3202ee5488a6fe0ed73242b409bfdbfa740f362456e5b2a355,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10.0 J,50.0 J,,-31.546875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_003,,2,qwen2p5_7b_instruct:CM_B_003:2:qwen_primary_20260616T091228Z,344a1643303f54bf256ec01e8d746508912293fc7f55e0e85eda309487d3c272,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10.0 J,50.0 J,,-31.625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_003,,3,qwen2p5_7b_instruct:CM_B_003:3:qwen_primary_20260616T091228Z,17dbf74b82693057d1cd18cb0d993db5f28522d9e7351b6cef58f50d8a92db5f,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,10.0 J,50.0 J,,-31.6875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_004,,0,qwen2p5_7b_instruct:CM_B_004:0:qwen_primary_20260616T091228Z,63f3a85ac071cd9d2e3cbd07b19f6699a5c65e7f97ba6656af581a547411020c,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,117.6 J,117.6 J,,-29.15625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_004,,1,qwen2p5_7b_instruct:CM_B_004:1:qwen_primary_20260616T091228Z,2938619fe888011a256c8b489bf4886858753bdd5c034e2089f6403baf99b1d8,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,117.6 J,117.6 J,,-31.828125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_004,,2,qwen2p5_7b_instruct:CM_B_004:2:qwen_primary_20260616T091228Z,9e9f744a54f85dc9e24578e858fcd18dbadbd81d1939d95c828dbe60f5d9485d,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,117.6 J,117.6 J,,-30.390625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_004,,3,qwen2p5_7b_instruct:CM_B_004:3:qwen_primary_20260616T091228Z,e8a357370e52cab781aac210217057e029f0e7b12496d2a3549903138750ff9a,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,117.6 J,117.6 J,,-30.171875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_005,,0,qwen2p5_7b_instruct:CM_B_005:0:qwen_primary_20260616T091228Z,273093960a64455cc907fb0aef30c162fee5447fddd40284847aefff924a8cb2,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,12.0 N,12.0 N,,-27.84375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_005,,1,qwen2p5_7b_instruct:CM_B_005:1:qwen_primary_20260616T091228Z,6ef46b8f7d2bff8796c956a986a456ceeabc4b445f6900131901cc641eb01cb2,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,12.0 N,12.0 N,,-28.375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_005,,2,qwen2p5_7b_instruct:CM_B_005:2:qwen_primary_20260616T091228Z,2456ad4773d49589bd3b590cd3ef52c15cbdfb8465a664f8b6dc4670849ac6f8,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,12.0 N,12.0 N,,-28.3125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_005,,3,qwen2p5_7b_instruct:CM_B_005:3:qwen_primary_20260616T091228Z,1dc7452261a66d2a8dba4a03545415bd831ff1c8e3b548f67c7541edcd4db1b0,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,12.0 N,12.0 N,,-28.3125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_006,,0,qwen2p5_7b_instruct:CM_B_006:0:qwen_primary_20260616T091228Z,a71551d8cfaf3ec296f3baad13814502da05f0599778e706588432142cccf67f,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,14 kg*m/s,14.0 kg*m/s,,-27.71875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_006,,1,qwen2p5_7b_instruct:CM_B_006:1:qwen_primary_20260616T091228Z,4b9fc55a6a0a20df6467809ebf6f94eabcbf8bf0544dcb7f9623f2feee6a4217,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,14 kg*m/s,14.0 kg*m/s,,-27.78125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_006,,2,qwen2p5_7b_instruct:CM_B_006:2:qwen_primary_20260616T091228Z,90b099b47e45795467af7e8ee05ceafd4dfc50ca59b2bccb7748bd71908917d1,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,14.0 kg*m/s,14.0 kg*m/s,,-26.34375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_006,,3,qwen2p5_7b_instruct:CM_B_006:3:qwen_primary_20260616T091228Z,a6c70dc1342b17a9f4731134dd20ed1d4ec8476202f1c613320558e47b29f536,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,14.0 kg*m/s,14.0 kg*m/s,,-25.90625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_007,,0,qwen2p5_7b_instruct:CM_B_007:0:qwen_primary_20260616T091228Z,364d36253945fdefb5cd2234fe41a36870b5ad681e997bae113a68b609f54890,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,8.0 N,8.0 N,,-14.359375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_007,,1,qwen2p5_7b_instruct:CM_B_007:1:qwen_primary_20260616T091228Z,8ce81768cd18fb96d13d95f9e21e6d41c9249b0aac057deb818b361da48e0c11,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,4.0 N,8.0 N,,-13.859375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_007,,2,qwen2p5_7b_instruct:CM_B_007:2:qwen_primary_20260616T091228Z,c3303665b308680de8305221c966cada89e992a2426ecb103e09257654e38e9d,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,8.0 N,8.0 N,,-11.4375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_007,,3,qwen2p5_7b_instruct:CM_B_007:3:qwen_primary_20260616T091228Z,28540f715231f56353ca950ae6718693af3159ba81d71b3096d63439f254ce08,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,8.0 N,8.0 N,,-13.078125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_008,,0,qwen2p5_7b_instruct:CM_B_008:0:qwen_primary_20260616T091228Z,6da233182432fd1b85bbd8d2f00c82d89f7715da11a2ebf35bfc7ffd672d2afb,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,160 J,160.0 J,,-29.546875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_008,,1,qwen2p5_7b_instruct:CM_B_008:1:qwen_primary_20260616T091228Z,eefffff6e3bbc9766ed2cf1852c5403c2ee107aa56192dc0d7055801848c71cb,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,160.0 J,160.0 J,,-27.84375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_008,,2,qwen2p5_7b_instruct:CM_B_008:2:qwen_primary_20260616T091228Z,348998cf1ff147be7503818182cb6aa932392e106b0f757a8390ad15b84ebe51,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,160.0 J,160.0 J,,-27.875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_008,,3,qwen2p5_7b_instruct:CM_B_008:3:qwen_primary_20260616T091228Z,6527facd8fe2aad8cf3b57daf292f68f6e4f4e08daffbec733db6f0cd6aa8361,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,160 J,160.0 J,,-29.421875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_009,,0,qwen2p5_7b_instruct:CM_B_009:0:qwen_primary_20260616T091228Z,c507a9024115dfc0c16cc6b5e6174f9da75671aa5dcff9f746aa32ba03f74132,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2.5 m/s,3.0 m/s,,-4.5859375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_009,,1,qwen2p5_7b_instruct:CM_B_009:1:qwen_primary_20260616T091228Z,a3c33efbf99ce1e09755898fd85741700413fc18efffc312a6ba819633d2da35,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2.5 m/s,3.0 m/s,,-4.44921875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_009,,2,qwen2p5_7b_instruct:CM_B_009:2:qwen_primary_20260616T091228Z,01231dc9e3ff47e6789bbcc97066a8557b386583085916a1de71d5eec98fdbb5,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2.5 m/s,3.0 m/s,,-5.1328125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_009,,3,qwen2p5_7b_instruct:CM_B_009:3:qwen_primary_20260616T091228Z,05e38cf2663b236c75722b22b4551031943a31b7dc3a64574e797c0defa35763,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,2.5 m/s,3.0 m/s,,-5.00390625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_010,,0,qwen2p5_7b_instruct:CM_B_010:0:qwen_primary_20260616T091228Z,3925263f67094f160d065da027b087195a535784f9a42e6dc4ada8fb130f1e8d,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,15.0 N*m,15.0 N*m,,-26.765625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_010,,1,qwen2p5_7b_instruct:CM_B_010:1:qwen_primary_20260616T091228Z,98f5c9c24fec1c196bd1d4d32a59b06b1c0bb0b596cd742ee52f71660253d0ff,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,15.0 N*m,15.0 N*m,,-26.25,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_010,,2,qwen2p5_7b_instruct:CM_B_010:2:qwen_primary_20260616T091228Z,8e61842631fc52ddd4f3ccd67e7771847e905afbbe3b473be9ec788354436979,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,15.0 N*m,15.0 N*m,,-25.9375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_010,,3,qwen2p5_7b_instruct:CM_B_010:3:qwen_primary_20260616T091228Z,041ed060f106bc81f117d131c4c0237d60933e572f00998d87bcd1fb5df603d6,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,15.0 N*m,15.0 N*m,,-26.0625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_STD_001,,0,qwen2p5_7b_instruct:CM_B_STD_001:0:qwen_primary_20260616T091228Z,31997da4e3cfda72412c83780efe3964cfa001d0a6934fc60305675dc4cfdd75,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,4.0 rad/s^2,4.0 rad/s^2,,-40.34375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_STD_001,,1,qwen2p5_7b_instruct:CM_B_STD_001:1:qwen_primary_20260616T091228Z,f3324cc4eda5261db6d7426d83f6e19d21bb49d8457b1add1f186ea9f142a789,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,4.0 rad/s^2,4.0 rad/s^2,,-40.21875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_STD_001,,2,qwen2p5_7b_instruct:CM_B_STD_001:2:qwen_primary_20260616T091228Z,cd5053ea600a6ca1e3cbec8d18c6f3590d01006290edcfdd83cac7e708956784,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,4.0 rad/s^2,4.0 rad/s^2,,-40.25,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_STD_001,,3,qwen2p5_7b_instruct:CM_B_STD_001:3:qwen_primary_20260616T091228Z,3687596a101b7749c5701e6431b5b242f8029ef0d4fece6c25c69880809604fb,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,4.0 rad/s^2,4.0 rad/s^2,,-40.34375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_STD_002,,0,qwen2p5_7b_instruct:CM_B_STD_002:0:qwen_primary_20260616T091228Z,376fde46047422ee8b083ca461827681bdf34baab29b8560eb8c797c3608b9fd,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,8.0 rad/s^2,4.0 rad/s^2,,-33.375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_STD_002,,1,qwen2p5_7b_instruct:CM_B_STD_002:1:qwen_primary_20260616T091228Z,08b3763a8f6515bcc8386f7c9f07da04ee071e0db49f41b54e4b68d2e878ca04,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,8.0 rad/s^2,4.0 rad/s^2,,-33.84375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_STD_002,,2,qwen2p5_7b_instruct:CM_B_STD_002:2:qwen_primary_20260616T091228Z,38d51229ef3e0cef890af8685319f9208913eea22514cc497a2a019f37d46301,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,16.0 rad/s^2,4.0 rad/s^2,,-35.0,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_B_STD_002,,3,qwen2p5_7b_instruct:CM_B_STD_002:3:qwen_primary_20260616T091228Z,89d7358a405dc74c51799d421a1f8c346f8490881912146086b3cddf16573e13,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,8.0 rad/s^2,4.0 rad/s^2,,-32.4375,,,"[""stage6_qwen_behavioural_full_rerun""]"
